#timestep  time            dt               CD_p             CD_f             CL_p
    21350  1.71350000e+02  1.00000000e-03   2.75415301e-02   2.39319531e-02   3.94770127e-01
    21375  1.71375000e+02  1.00000000e-03   2.73105531e-02   2.39739020e-02   3.92632079e-01
    21400  1.71400000e+02  1.00000000e-03   2.70750269e-02   2.40112047e-02   3.90420731e-01
    21425  1.71425000e+02  1.00000000e-03   2.68355437e-02   2.40435331e-02   3.88145497e-01
    21450  1.71450000e+02  1.00000000e-03   2.65927124e-02   2.40705597e-02   3.85817057e-01
    21475  1.71475000e+02  1.00000000e-03   2.63473147e-02   2.40919837e-02   3.83447748e-01
    21500  1.71500000e+02  1.00000000e-03   2.61004674e-02   2.41075612e-02   3.81051896e-01
    21525  1.71525000e+02  1.00000000e-03   2.58537138e-02   2.41171304e-02   3.78645829e-01
    21550  1.71550000e+02  1.00000000e-03   2.56090005e-02   2.41206314e-02   3.76247511e-01
    21575  1.71575000e+02  1.00000000e-03   2.53685633e-02   2.41181036e-02   3.73875953e-01
    21600  1.71600000e+02  1.00000000e-03   2.51347463e-02   2.41096822e-02   3.71550520e-01
    21625  1.71625000e+02  1.00000000e-03   2.49098107e-02   2.40955720e-02   3.69290200e-01
    21650  1.71650000e+02  1.00000000e-03   2.46958033e-02   2.40760266e-02   3.67113067e-01
    21675  1.71675000e+02  1.00000000e-03   2.44945015e-02   2.40513147e-02   3.65035918e-01
    21700  1.71700000e+02  1.00000000e-03   2.43074430e-02   2.40216941e-02   3.63074183e-01
    21725  1.71725000e+02  1.00000000e-03   2.41360068e-02   2.39874064e-02   3.61242021e-01
    21750  1.71750000e+02  1.00000000e-03   2.39814635e-02   2.39486741e-02   3.59552309e-01
    21775  1.71775000e+02  1.00000000e-03   2.38450187e-02   2.39057203e-02   3.58016792e-01
    21800  1.71800000e+02  1.00000000e-03   2.37277847e-02   2.38587794e-02   3.56646069e-01
    21825  1.71825000e+02  1.00000000e-03   2.36307420e-02   2.38081047e-02   3.55449606e-01
    21850  1.71850000e+02  1.00000000e-03   2.35547526e-02   2.37539788e-02   3.54435899e-01
    21875  1.71875000e+02  1.00000000e-03   2.35005417e-02   2.36967029e-02   3.53612306e-01
    21900  1.71900000e+02  1.00000000e-03   2.34687623e-02   2.36366027e-02   3.52985149e-01
    21925  1.71925000e+02  1.00000000e-03   2.34599532e-02   2.35740161e-02   3.52559405e-01
    21950  1.71950000e+02  1.00000000e-03   2.34745049e-02   2.35092978e-02   3.52338641e-01
    21975  1.71975000e+02  1.00000000e-03   2.35125248e-02   2.34428031e-02   3.52324696e-01
    22000  1.72000000e+02  1.00000000e-03   2.35737626e-02   2.33748843e-02   3.52517686e-01
    22025  1.72025000e+02  1.00000000e-03   2.36575876e-02   2.33059007e-02   3.52916167e-01
    22050  1.72050000e+02  1.00000000e-03   2.37630635e-02   2.32362285e-02   3.53517435e-01
    22075  1.72075000e+02  1.00000000e-03   2.38890759e-02   2.31662842e-02   3.54317874e-01
    22100  1.72100000e+02  1.00000000e-03   2.40344637e-02   2.30965305e-02   3.55313082e-01
    22125  1.72125000e+02  1.00000000e-03   2.41981510e-02   2.30274805e-02   3.56497958e-01
    22150  1.72150000e+02  1.00000000e-03   2.43791200e-02   2.29596681e-02   3.57866137e-01
    22175  1.72175000e+02  1.00000000e-03   2.45763216e-02   2.28936221e-02   3.59409494e-01
    22200  1.72200000e+02  1.00000000e-03   2.47885113e-02   2.28298295e-02   3.61117624e-01
    22225  1.72225000e+02  1.00000000e-03   2.50141530e-02   2.27687218e-02   3.62977866e-01
    22250  1.72250000e+02  1.00000000e-03   2.52514355e-02   2.27106806e-02   3.64975815e-01
    22275  1.72275000e+02  1.00000000e-03   2.54983929e-02   2.26560583e-02   3.67096095e-01
    22300  1.72300000e+02  1.00000000e-03   2.57530267e-02   2.26051988e-02   3.69322853e-01
    22325  1.72325000e+02  1.00000000e-03   2.60134135e-02   2.25584428e-02   3.71640075e-01
    22350  1.72350000e+02  1.00000000e-03   2.62777649e-02   2.25161220e-02   3.74031670e-01
    22375  1.72375000e+02  1.00000000e-03   2.65444419e-02   2.24785297e-02   3.76481616e-01
    22400  1.72400000e+02  1.00000000e-03   2.68117640e-02   2.24459316e-02   3.78972966e-01
    22425  1.72425000e+02  1.00000000e-03   2.70779638e-02   2.24185571e-02   3.81487979e-01
    22450  1.72450000e+02  1.00000000e-03   2.73411378e-02   2.23966077e-02   3.84008208e-01
    22475  1.72475000e+02  1.00000000e-03   2.75993093e-02   2.23802594e-02   3.86515104e-01
    22500  1.72500000e+02  1.00000000e-03   2.78505270e-02   2.23696852e-02   3.88990572e-01
    22525  1.72525000e+02  1.00000000e-03   2.80929543e-02   2.23650677e-02   3.91417296e-01
    22550  1.72550000e+02  1.00000000e-03   2.83248913e-02   2.23665827e-02   3.93778693e-01
    22575  1.72575000e+02  1.00000000e-03   2.85447358e-02   2.23743552e-02   3.96058584e-01
    22600  1.72600000e+02  1.00000000e-03   2.87509379e-02   2.23884128e-02   3.98240943e-01
    22625  1.72625000e+02  1.00000000e-03   2.89420034e-02   2.24086684e-02   4.00309988e-01
    22650  1.72650000e+02  1.00000000e-03   2.91165509e-02   2.24349397e-02   4.02250599e-01
    22675  1.72675000e+02  1.00000000e-03   2.92733863e-02   2.24669872e-02   4.04048846e-01
    22700  1.72700000e+02  1.00000000e-03   2.94115471e-02   2.25045481e-02   4.05692397e-01
    22725  1.72725000e+02  1.00000000e-03   2.95303008e-02   2.25473487e-02   4.07170699e-01
    22750  1.72750000e+02  1.00000000e-03   2.96291169e-02   2.25951024e-02   4.08474967e-01
    22775  1.72775000e+02  1.00000000e-03   2.97076392e-02   2.26474917e-02   4.09598089e-01
    22800  1.72800000e+02  1.00000000e-03   2.97656630e-02   2.27041467e-02   4.10534452e-01
    22825  1.72825000e+02  1.00000000e-03   2.98032468e-02   2.27646010e-02   4.11280634e-01
    22850  1.72850000e+02  1.00000000e-03   2.98203821e-02   2.28282903e-02   4.11833445e-01
    22875  1.72875000e+02  1.00000000e-03   2.98172395e-02   2.28946066e-02   4.12191374e-01
    22900  1.72900000e+02  1.00000000e-03   2.97941326e-02   2.29628914e-02   4.12354625e-01
    22925  1.72925000e+02  1.00000000e-03   2.97514908e-02   2.30325711e-02   4.12324798e-01
    22950  1.72950000e+02  1.00000000e-03   2.96900024e-02   2.31031454e-02   4.12105854e-01
    22975  1.72975000e+02  1.00000000e-03   2.96103597e-02   2.31742283e-02   4.11702255e-01
    23000  1.73000000e+02  1.00000000e-03   2.95136095e-02   2.32454318e-02   4.11121087e-01
    23025  1.73025000e+02  1.00000000e-03   2.94007465e-02   2.33164005e-02   4.10369480e-01
    23050  1.73050000e+02  1.00000000e-03   2.92727484e-02   2.33867609e-02   4.09454917e-01
    23075  1.73075000e+02  1.00000000e-03   2.91304776e-02   2.34561052e-02   4.08384672e-01
    23100  1.73100000e+02  1.00000000e-03   2.89746515e-02   2.35240156e-02   4.07165534e-01
    23125  1.73125000e+02  1.00000000e-03   2.88059871e-02   2.35900607e-02   4.05804579e-01
    23150  1.73150000e+02  1.00000000e-03   2.86252396e-02   2.36538185e-02   4.04309078e-01
    23175  1.73175000e+02  1.00000000e-03   2.84333172e-02   2.37148847e-02   4.02686880e-01
    23200  1.73200000e+02  1.00000000e-03   2.82313197e-02   2.37728922e-02   4.00946437e-01
    23225  1.73225000e+02  1.00000000e-03   2.80204745e-02   2.38275086e-02   3.99096451e-01
    23250  1.73250000e+02  1.00000000e-03   2.78020405e-02   2.38784296e-02   3.97145669e-01
    23275  1.73275000e+02  1.00000000e-03   2.75772066e-02   2.39253617e-02   3.95102873e-01
    23300  1.73300000e+02  1.00000000e-03   2.73469542e-02   2.39680079e-02   3.92976652e-01
    23325  1.73325000e+02  1.00000000e-03   2.71120489e-02   2.40060556e-02   3.90775741e-01
    23350  1.73350000e+02  1.00000000e-03   2.68730955e-02   2.40391790e-02   3.88509414e-01
    23375  1.73375000e+02  1.00000000e-03   2.66306901e-02   2.40670481e-02   3.86188131e-01
    23400  1.73400000e+02  1.00000000e-03   2.63855772e-02   2.40893563e-02   3.83823951e-01
    23425  1.73425000e+02  1.00000000e-03   2.61388133e-02   2.41058483e-02   3.81430881e-01
    23450  1.73450000e+02  1.00000000e-03   2.58918752e-02   2.41163487e-02   3.79024959e-01
    23475  1.73475000e+02  1.00000000e-03   2.56466535e-02   2.41207810e-02   3.76623935e-01
    23500  1.73500000e+02  1.00000000e-03   2.54053519e-02   2.41191698e-02   3.74246709e-01
    23525  1.73525000e+02  1.00000000e-03   2.51703107e-02   2.41116361e-02   3.71912639e-01
    23550  1.73550000e+02  1.00000000e-03   2.49438160e-02   2.40983760e-02   3.69640815e-01
    23575  1.73575000e+02  1.00000000e-03   2.47279562e-02   2.40796380e-02   3.67449496e-01
    23600  1.73600000e+02  1.00000000e-03   2.45245492e-02   2.40556902e-02   3.65355679e-01
    23625  1.73625000e+02  1.00000000e-03   2.43351686e-02   2.40267940e-02   3.63375018e-01
    23650  1.73650000e+02  1.00000000e-03   2.41612117e-02   2.39931935e-02   3.61521859e-01
    23675  1.73675000e+02  1.00000000e-03   2.40039646e-02   2.39551137e-02   3.59809273e-01
    23700  1.73700000e+02  1.00000000e-03   2.38646424e-02   2.39127769e-02   3.58249180e-01
    23725  1.73725000e+02  1.00000000e-03   2.37443747e-02   2.38664149e-02   3.56852353e-01
    23750  1.73750000e+02  1.00000000e-03   2.36441622e-02   2.38162776e-02   3.55628421e-01
    23775  1.73775000e+02  1.00000000e-03   2.35648882e-02   2.37626447e-02   3.54586050e-01
    23800  1.73800000e+02  1.00000000e-03   2.35072917e-02   2.37058129e-02   3.53732749e-01
    23825  1.73825000e+02  1.00000000e-03   2.34720382e-02   2.36461057e-02   3.53075023e-01
    23850  1.73850000e+02  1.00000000e-03   2.34596855e-02   2.35838586e-02   3.52618062e-01
    23875  1.73875000e+02  1.00000000e-03   2.34706542e-02   2.35194259e-02   3.52365676e-01
    23900  1.73900000e+02  1.00000000e-03   2.35050991e-02   2.34531617e-02   3.52319960e-01
    23925  1.73925000e+02  1.00000000e-03   2.35628325e-02   2.33854205e-02   3.52481315e-01
    23950  1.73950000e+02  1.00000000e-03   2.36432739e-02   2.33165586e-02   3.52848492e-01
    23975  1.73975000e+02  1.00000000e-03   2.37455302e-02   2.32469490e-02   3.53418976e-01
    24000  1.74000000e+02  1.00000000e-03   2.38685032e-02   2.31770014e-02   3.54189267e-01
    24025  1.74025000e+02  1.00000000e-03   2.40110286e-02   2.31071702e-02   3.55155072e-01
    24050  1.74050000e+02  1.00000000e-03   2.41720149e-02   2.30379628e-02   3.56311422e-01
    24075  1.74075000e+02  1.00000000e-03   2.43504395e-02   2.29699115e-02   3.57652181e-01
    24100  1.74100000e+02  1.00000000e-03   2.45452673e-02   2.29035486e-02   3.59169532e-01
    24125  1.74125000e+02  1.00000000e-03   2.47552927e-02   2.28393690e-02   3.60853432e-01
    24150  1.74150000e+02  1.00000000e-03   2.49790266e-02   2.27778131e-02   3.62691545e-01
    24175  1.74175000e+02  1.00000000e-03   2.52146924e-02   2.27192690e-02   3.64669676e-01
    24200  1.74200000e+02  1.00000000e-03   2.54603406e-02   2.26640918e-02   3.66772563e-01
    24225  1.74225000e+02  1.00000000e-03   2.57139680e-02   2.26126263e-02   3.68984387e-01
    24250  1.74250000e+02  1.00000000e-03   2.59736359e-02   2.25652135e-02   3.71289161e-01
    24275  1.74275000e+02  1.00000000e-03   2.62375272e-02   2.25221884e-02   3.73670759e-01
    24300  1.74300000e+02  1.00000000e-03   2.65039954e-02   2.24838493e-02   3.76113232e-01
    24325  1.74325000e+02  1.00000000e-03   2.67713668e-02   2.24504679e-02   3.78599757e-01
    24350  1.74350000e+02  1.00000000e-03   2.70378945e-02   2.24222775e-02   3.81112723e-01
    24375  1.74375000e+02  1.00000000e-03   2.73016929e-02   2.23994846e-02   3.83633752e-01
    24400  1.74400000e+02  1.00000000e-03   2.75607907e-02   2.23822675e-02   3.86144267e-01
    24425  1.74425000e+02  1.00000000e-03   2.78132258e-02   2.23707983e-02   3.88626071e-01
    24450  1.74450000e+02  1.00000000e-03   2.80571405e-02   2.23652586e-02   3.91061716e-01
    24475  1.74475000e+02  1.00000000e-03   2.82908158e-02   2.23658275e-02   3.93434523e-01
    24500  1.74500000e+02  1.00000000e-03   2.85126379e-02   2.23726411e-02   3.95728268e-01
    24525  1.74525000e+02  1.00000000e-03   2.87210503e-02   2.23857441e-02   3.97926905e-01
    24550  1.74550000e+02  1.00000000e-03   2.89145473e-02   2.24050665e-02   4.00014588e-01
    24575  1.74575000e+02  1.00000000e-03   2.90917251e-02   2.24304382e-02   4.01976059e-01
    24600  1.74600000e+02  1.00000000e-03   2.92513565e-02   2.24616257e-02   4.03797171e-01
    24625  1.74625000e+02  1.00000000e-03   2.93924428e-02   2.24983684e-02   4.05465332e-01
    24650  1.74650000e+02  1.00000000e-03   2.95142177e-02   2.25403942e-02   4.06969708e-01
    24675  1.74675000e+02  1.00000000e-03   2.96161225e-02   2.25874189e-02   4.08301254e-01
    24700  1.74700000e+02  1.00000000e-03   2.96977753e-02   2.26391314e-02   4.09452604e-01
    24725  1.74725000e+02  1.00000000e-03   2.97589509e-02   2.26951711e-02   4.10417935e-01
    24750  1.74750000e+02  1.00000000e-03   2.97996581e-02   2.27550919e-02   4.11193424e-01
    24775  1.74775000e+02  1.00000000e-03   2.98199271e-02   2.28183338e-02   4.11776036e-01
    24800  1.74800000e+02  1.00000000e-03   2.98198651e-02   2.28843045e-02   4.12163754e-01
    24825  1.74825000e+02  1.00000000e-03   2.97997903e-02   2.29523384e-02   4.12356704e-01
    24850  1.74850000e+02  1.00000000e-03   2.97600931e-02   2.30218508e-02   4.12356134e-01
    24875  1.74875000e+02  1.00000000e-03   2.97014502e-02   2.30923261e-02   4.12165818e-01
    24900  1.74900000e+02  1.00000000e-03   2.96245105e-02   2.31633699e-02   4.11789906e-01
    24925  1.74925000e+02  1.00000000e-03   2.95303080e-02   2.32345885e-02   4.11235336e-01
    24950  1.74950000e+02  1.00000000e-03   2.94198378e-02   2.33056271e-02   4.10509185e-01
    24975  1.74975000e+02  1.00000000e-03   2.92940832e-02   2.33761165e-02   4.09618896e-01
    25000  1.75000000e+02  9.99999881e-04   2.91539364e-02   2.34456527e-02   4.08571861e-01
